pair_id,attr,left,right
951,socials,,
951,emails,,
951,phones,"[""""]","[""""]"
951,brand,"{""names"":{}}","{""names"":{}}"
951,addresses,"[{""freeform"":""VIGSØ BUGT VEJ 1"",""locality"":""Hanstholm"",""region"":"""",""country"":""DK"",""postcode"":""7730""}]","[{""freeform"":""VIGSØ BUGT VEJ 1"",""locality"":""Hanstholm"",""region"":"""",""country"":""DK"",""postcode"":""7730""}]"
952,names,"{""primary"":""Infinite Martial Arts & Fitness""}","{""primary"":""Infinite Martial Arts & Fitness""}"
952,categories,"{""primary"":""martial_arts_club"",""alternate"":[""boxing_gym"",""active_life""]}","{""primary"":""martial_arts_club"",""alternate"":[""active_life"",""gym""]}"
952,confidence,0.77,0.9962614185921548
952,websites,"[""https://infinite-mma.com/""]","[""http://infinite-mma.com/""]"
952,socials,,"[""https://www.facebook.com/280049965940137""]"
952,emails,,
952,phones,"[""6139697653""]","[""+16139697653""]"
952,brand,"{""names"":{}}",
952,addresses,"[{""freeform"":""315 Bell Blvd"",""locality"":""Belleville"",""region"":""ON"",""country"":""CA"",""postcode"":""K8P 5H3""}]","[{""freeform"":""315 Bell Blvd"",""locality"":""Belleville"",""postcode"":""K8P 5H3"",""region"":""ON"",""country"":""CA""}]"
953,names,"{""primary"":""Pharmasave Holyrood""}","{""primary"":""Pharmasave Holyrood Pharmacy and Telehealth Medical Clinic""}"
953,categories,"{""primary"":""pharmacy"",""alternate"":[""retail""]}","{""primary"":""pharmacy"",""alternate"":[""medical_supply""]}"
953,confidence,0.77,0.9962614185921548
953,websites,"[""https://pharmasave.com/edmonton-holyrood""]","[""https://pharmasave.com/edmonton-holyrood/""]"
953,socials,,"[""https://www.facebook.com/106852770984291""]"
953,emails,,
953,phones,"[""7804402066""]","[""+17804402066""]"
953,brand,"{""names"":{}}",
953,addresses,"[{""freeform"":""9020 - 75 Street N.W."",""locality"":""Edmonton"",""region"":""AB"",""country"":""CA"",""postcode"":""T6C 2H4""}]","[{""freeform"":""9020 75 St NW"",""locality"":""Edmonton"",""postcode"":""T6C 2H4"",""region"":""AB"",""country"":""CA""}]"
954,names,"{""primary"":""River Jams""}","{""primary"":""River Jams""}"
954,categories,"{""primary"":""restaurant""}","{""primary"":""restaurant""}"
954,confidence,0.77,0.77
954,websites,"[""https://www.river-jams.com/""]","[""https://www.river-jams.com/""]"
954,socials,,
954,emails,,
954,phones,"[""7158613041""]","[""7158613041""]"
954,brand,"{""names"":{}}","{""names"":{}}"
954,addresses,"[{""freeform"":""2940 109th St"",""locality"":""Chippewa Falls"",""region"":""WI"",""country"":""US"",""postcode"":""54729""}]","[{""freeform"":""2940 109th St"",""locality"":""Chippewa Falls"",""region"":""WI"",""country"":""US"",""postcode"":""54729""}]"
955,names,"{""primary"":""Electric Center""}","{""primary"":""Electric Center""}"
955,categories,"{""primary"":""wholesaler"",""alternate"":[""business_equipment_and_supply"",""business_to_business""]}","{""primary"":""wholesale_store"",""alternate"":[""industrial_equipment""]}"
955,confidence,0.77,0.9895134099616858
955,websites,"[""http://www.electric-center.co.uk/""]","[""https://www.electric-center.co.uk/""]"
955,socials,,"[""https://www.facebook.com/112546725035630""]"
955,emails,,
955,phones,"[""02392201220""]","[""+442392201220""]"
955,brand,"{""names"":{}}",
955,addresses,"[{""freeform"":""Unit 8, Mountbatten Business Park, Jackson Close, Farlington"",""locality"":""Portsmouth"",""region"":"""",""country"":""GB"",""postcode"":""PO6 1UR""}]","[{""freeform"":""Unit 8, Mountbatten Business Park, Jackson Cl"",""postcode"":""PO6 1UR"",""country"":""GB""}]"
956,names,"{""primary"":""Kootenai Health Rehabilitation Services - Riverstone""}","{""primary"":""Kootenai Health Rehabilitation Services - Riverstone""}"
956,categories,"{""primary"":""physical_therapy"",""alternate"":[""health_and_medical""]}","{""primary"":""physical_therapy"",""alternate"":[""health_and_medical""]}"
956,confidence,0.77,0.77
956,websites,"[""https://www.kh.org/rehabilitation-services/""]","[""https://www.kh.org/rehabilitation-services""]"
956,socials,,
956,emails,,
956,phones,"[""2086254100""]","[""2086254100""]"
956,brand,"{""names"":{}}","{""names"":{}}"
956,addresses,"[{""freeform"":""2236 N Merritt Creek Loop Ste B"",""locality"":""Coeur D Alene"",""region"":""ID"",""country"":""US"",""postcode"":""83814""}]","[{""freeform"":""2236 N Merritt Creek Loop Suite B"",""locality"":""Coeur D'Alene"",""region"":""ID"",""country"":""US"",""postcode"":""83814""}]"
957,names,"{""primary"":""Super 8 by Wyndham Vicksburg""}","{""primary"":""Super 8 by Wyndham Vicksburg""}"
957,categories,"{""primary"":""hotel"",""alternate"":[""pet_services"",""motel"",""pets""]}","{""primary"":""hotel"",""alternate"":[""accommodation"",""motel""]}"
957,confidence,0.77,0.9962614185921548
957,websites,"[""https://www.wyndhamhotels.com/super-8/vicksburg-mississippi/super-8-vicksburg-ms/overview""]","[""https://www.wyndhamhotels.com/super-8/vicksburg-mississippi/super-8-vicksburg-ms/overview""]"
957,socials,,"[""https://www.facebook.com/151040185306576""]"
957,emails,,
957,phones,"[""6016385077""]","[""+16016385077""]"
957,brand,"{""names"":{}}",
957,addresses,"[{""freeform"":""4127 Interstate 20 Frontage Rd"",""locality"":""Vicksburg"",""region"":""MS"",""country"":""US"",""postcode"":""39183""}]","[{""freeform"":""4127 I-20 Frontage Rd"",""locality"":""Vicksburg"",""postcode"":""39183"",""region"":""MS"",""country"":""US""}]"
958,names,"{""primary"":""Robert Walters Recruitment Ireland""}","{""primary"":""Robert Walters Group""}"
958,categories,"{""primary"":""employment_agencies""}","{""primary"":""professional_services""}"
958,confidence,0.77,0.9918379237288135
958,websites,"[""https://www.robertwalters.ie/""]","[""https://www.robertwalters.ie/""]"
958,socials,,"[""https://www.facebook.com/255106175182237""]"
958,emails,,
958,phones,"[""016334111""]","[""+35316334111""]"
958,brand,"{""names"":{}}","{""names"":{""primary"":""Robert Walters""}}"
958,addresses,"[{""freeform"":""Level 3, Custom House Plaza 2, IFSC, Dublin 1"",""locality"":""Dublin"",""region"":"""",""country"":""IE"",""postcode"":""""}]","[{""freeform"":""1 Custom House Quay"",""locality"":""Dublin"",""postcode"":""D01 KF84"",""country"":""IE""}]"
959,names,"{""primary"":""Dunkin'""}","{""primary"":""Dunkin'""}"
959,categories,"{""primary"":""coffee_shop"",""alternate"":[""donuts"",""cafe"",""restaurant""]}","{""primary"":""donuts"",""alternate"":[""coffee_shop"",""breakfast_and_brunch_restaurant""]}"
959,confidence,0.77,0.9962614185921548
959,websites,"[""https://locations.dunkindonuts.com/en/nj/hazlet/80h-bethany-rd/348586?utm_source=bing&utm_medium=local&utm_campaign=localmaps&utm_content=348586&y_source=1_MTIxMDcyMzMtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]","[""https://locations.dunkindonuts.com/en/nj/hazlet/80h-bethany-rd/348586?utm_source=facebook&utm_medium=local&utm_campaign=localmaps&utm_content=348586&y_source=1_MTIxMDcyMzMtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D""]"
959,socials,,"[""https://www.facebook.com/205727006148386""]"
959,emails,,
959,phones,"[""7322032014""]","[""+17322032014""]"
959,brand,"{""names"":{}}","{""names"":{""primary"":""Dunkin'""}}"
959,addresses,"[{""freeform"":""80H Bethany Rd"",""locality"":""Hazlet"",""region"":""NJ"",""country"":""US"",""postcode"":""07730""}]","[{""freeform"":""80h Bethany Rd"",""locality"":""Hazlet"",""postcode"":""07730-1630"",""region"":""NJ"",""country"":""US""}]"
960,names,"{""primary"":""Petro-Canada""}","{""primary"":""Petro-Canada""}"
960,categories,"{""primary"":""gas_station"",""alternate"":[""automotive""]}","{""primary"":""gas_station"",""alternate"":[""automotive""]}"
960,confidence,0.77,0.77
960,websites,"[""https://retail.petro-canada.ca/en/independent/locations.aspx?MODE=DTS&ID=39081""]","[""https://www.petro-canada.ca/en/personal/gas-station-locations/3360-victoria-avenue-brandon?utm_source=Bing&utm_medium=lpm&utm_campaign=suncor""]"
960,socials,,
960,emails,,
960,phones,"[""2047290223""]","[""2047290223""]"
960,brand,"{""names"":{}}",
960,addresses,"[{""freeform"":""3360 Victoria Ave"",""locality"":""Brandon"",""region"":""MB"",""country"":""CA"",""postcode"":""R7B2R5""}]","[{""freeform"":""3360 Victoria Ave"",""locality"":""Brandon"",""postcode"":""R7B2R5"",""region"":""MB"",""country"":""CA""}]"
961,names,"{""primary"":""Chisolm Trace""}","{""primary"":""Chisolm Trace""}"
961,categories,"{""primary"":""rental_services"",""alternate"":[""apartments"",""real_estate_service""]}","{""primary"":""rental_services"",""alternate"":[""apartments"",""real_estate_service""]}"
961,confidence,0.77,0.77
961,websites,"[""http://chisolmtrace.com/""]","[""http://www.liveatcourtlandheights.com/""]"
961,socials,,
961,emails,,
961,phones,"[""2106908184""]","[""2106908184""]"
961,brand,"{""names"":{}}","{""names"":{}}"
961,addresses,"[{""freeform"":""10503 Huebner Rd"",""locality"":""San Antonio"",""region"":""TX"",""country"":""US"",""postcode"":""78240""}]","[{""freeform"":""10503 Huebner Rd"",""locality"":""San Antonio"",""region"":""TX"",""country"":""US"",""postcode"":""78240""}]"
962,names,"{""primary"":""Manna Massage""}","{""primary"":""Manna Massage""}"
962,categories,"{""primary"":""massage"",""alternate"":[""massage_therapy"",""wellness_program"",""spas"",""beauty_and_spa"",""health_and_medical""]}","{""primary"":""massage"",""alternate"":[""spas"",""physical_therapy""]}"
962,confidence,0.77,0.9523423423423424
962,websites,"[""http://mannamassage.com/""]","[""http://www.mannamassage.com""]"
962,socials,,"[""https://www.facebook.com/59348270912""]"
962,emails,,
962,phones,"[""6179011311""]","[""+16179011311""]"
962,brand,"{""names"":{}}",
962,addresses,"[{""freeform"":""320 Washington Street"",""locality"":""Brookline"",""region"":""MA"",""country"":""US"",""postcode"":""02445""}]","[{""freeform"":""320 Washington St"",""locality"":""Brookline"",""postcode"":""02445-6873"",""region"":""MA"",""country"":""US""}]"
963,names,"{""primary"":""Simon Smith Design""}","{""primary"":""Simon Smith Design""}"
963,categories,"{""primary"":""architectural_designer""}","{""primary"":""architectural_designer""}"
963,confidence,0.77,0.77
963,websites,"[""""]","[""""]"
963,socials,,
963,emails,,
963,phones,"[""01913883141""]","[""01913883141""]"
963,brand,"{""names"":{}}",
963,addresses,"[{""freeform"":""Colliery Lane"",""locality"":""Houghton Le Spring"",""region"":"""",""country"":""GB"",""postcode"":""DH5 0BG""}]","[{""freeform"":""Colliery Lane"",""locality"":""Houghton Le Spring"",""postcode"":""DH5 0BG"",""country"":""GB""}]"
964,names,"{""primary"":""Sunrise Financial Service""}","{""primary"":""Sunrise Financial""}"
964,categories,"{""primary"":""mortgage_lender"",""alternate"":[""mortgage_broker""]}","{""primary"":""mortgage_lender"",""alternate"":[""mortgage_broker""]}"
964,confidence,0.77,0.77
964,websites,"[""https://www.mysunrisefinancial.com/""]","[""""]"
964,socials,,
964,emails,,
964,phones,"[""9417586303""]","[""9413567677""]"
964,brand,"{""names"":{}}","{""names"":{}}"
964,addresses,"[{""freeform"":""1275 Whitfield Ave"",""locality"":""Sarasota"",""region"":""FL"",""country"":""US"",""postcode"":""34243""}]","[{""freeform"":""1275 Whitfield Ave"",""locality"":""Sarasota"",""region"":""FL"",""country"":""US"",""postcode"":""34243""}]"
965,names,"{""primary"":""Miracle-Ear Hearing Aid Center""}","{""primary"":""Miracle-Ear Hearing Aid Center""}"
965,categories,"{""primary"":""hearing_aids"",""alternate"":[""medical_supply"",""hearing_aid_provider"",""retail""]}","{""primary"":""medical_supply"",""alternate"":[""surgical_appliances_and_supplies"",""audiologist""]}"
965,confidence,0.77,0.9962614185921548
965,websites,"[""https://www.miracle-ear.com/stores-near-me/hearing-aids-lynchburg-va/miracle-ear-hearing-aid-center-timberlake-rd-s10077""]","[""https://www.miracle-ear.com/stores-near-me/hearing-aids-lynchburg-va/miracle-ear-hearing-aid-center-timberlake-rd-s10077""]"
965,socials,,"[""https://www.facebook.com/200342726497194""]"
965,emails,,
965,phones,"[""4342150577""]","[""+14342150577""]"
965,brand,"{""names"":{}}","{""names"":{""primary"":""Miracle-Ear""}}"
965,addresses,"[{""freeform"":""7400 Timberlake Rd"",""locality"":""Lynchburg"",""region"":""VA"",""country"":""US"",""postcode"":""24502""}]","[{""freeform"":""7400 Timberlake Rd"",""locality"":""Lynchburg"",""postcode"":""24502-2321"",""region"":""VA"",""country"":""US""}]"
966,names,"{""primary"":""Domino's Pizza""}","{""primary"":""Domino's Pizza""}"
966,categories,"{""primary"":""pizza_delivery_service"",""alternate"":[""food_delivery_service"",""chicken_wings_restaurant"",""pizza_restaurant"",""food"",""restaurant""]}","{""primary"":""pizza_restaurant"",""alternate"":[""restaurant"",""food_delivery_service""]}"
966,confidence,0.77,0.9962614185921548
966,websites,"[""https://www.dominos.com/en/?utm_medium=loclist&utm_campaign=localmaps""]","[""https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps""]"
966,socials,,"[""https://www.facebook.com/388378821283070""]"
966,emails,,
966,phones,"[""9543440991""]","[""+19543440991""]"
966,brand,"{""names"":{}}","{""names"":{""primary"":""Domino's Pizza""}}"
966,addresses,"[{""freeform"":""11339 W Atlantic Blvd"",""locality"":""Coral Springs"",""region"":""FL"",""country"":""US"",""postcode"":""33071""}]","[{""freeform"":""11339 W Atlantic Blvd"",""locality"":""Coral Springs"",""postcode"":""33071"",""region"":""FL"",""country"":""US""}]"
967,names,"{""primary"":""BWS Dural""}","{""primary"":""BWS""}"
967,categories,"{""primary"":""beer_wine_and_spirits"",""alternate"":[""beverage_store"",""food"",""retail""]}","{""primary"":""liquor_store"",""alternate"":[""shopping""]}"
967,confidence,0.77,0.9895134099616858
967,websites,"[""https://bws.com.au/storelocator/NSW-Dural-6884""]","[""https://store.bws.com.au/storelocator/nsw-dural-6884""]"
967,socials,,"[""https://www.facebook.com/222499408126912""]"
967,emails,,
967,phones,"[""0296524001""]","[""+61296524001""]"
967,brand,"{""names"":{}}","{""names"":{""primary"":""BWS""}}"
967,addresses,"[{""freeform"":""Round Corner, 494-500 Old Northern Road"",""locality"":""Dural"",""region"":""New South Wales"",""country"":""AU"",""postcode"":""2158""}]","[{""freeform"":""500 Old Northern Rd"",""locality"":""Sydney"",""postcode"":""2158"",""region"":""NSW"",""country"":""AU""}]"
968,names,"{""primary"":""Speedy Splash Carwash""}","{""primary"":""Speedy Splash Carwash""}"
968,categories,"{""primary"":""car_wash"",""alternate"":[""automotive""]}","{""primary"":""car_wash"",""alternate"":[""automotive""]}"
968,confidence,0.77,0.77
968,websites,"[""https://speedysplash.com/""]","[""https://speedysplash.com/""]"
968,socials,,
968,emails,,
968,phones,"[""4799354395""]","[""4799354395""]"
968,brand,"{""names"":{}}",
968,addresses,"[{""freeform"":""1841 N Crossover Rd"",""locality"":""Fayetteville"",""region"":""AR"",""country"":""US"",""postcode"":""72701""}]","[{""freeform"":""1841 N Crossover Rd"",""locality"":""Fayetteville"",""postcode"":""72701"",""region"":""AR"",""country"":""US""}]"
969,names,"{""primary"":""Saunders Law Group""}","{""primary"":""Saunders Law Group""}"
969,categories,"{""primary"":""divorce_and_family_law"",""alternate"":[""general_litigation"",""personal_injury_law""]}","{""primary"":""lawyer"",""alternate"":[""divorce_and_family_law""]}"
969,confidence,0.77,0.9918379237288135
969,websites,"[""http://www.saunders-law.com/""]","[""http://www.saunders-law.com/""]"
969,socials,,"[""https://www.facebook.com/160951257262734""]"
969,emails,,
969,phones,"[""8635336200""]","[""+18635336200""]"
969,brand,"{""names"":{}}",
969,addresses,"[{""freeform"":""480 S Broadway Ave"",""locality"":""Bartow"",""region"":""FL"",""country"":""US"",""postcode"":""33830""}]","[{""freeform"":""480 S Broadway Ave"",""locality"":""Bartow"",""postcode"":""33830-4608"",""region"":""FL"",""country"":""US""}]"
970,names,"{""primary"":""Braum's Ice Cream & Burger Restaurant""}","{""primary"":""Braum's Ice Cream & Dairy Store""}"
970,categories,"{""primary"":""ice_cream_and_frozen_yoghurt"",""alternate"":[""breakfast_and_brunch_restaurant"",""cafe"",""fast_food_restaurant"",""food"",""restaurant""]}","{""primary"":""ice_cream_and_frozen_yoghurt"",""alternate"":[""breakfast_and_brunch_restaurant"",""cafe"",""fast_food_restaurant"",""food"",""restaurant""]}"
970,confidence,0.77,0.77
970,websites,"[""https://www.braums.com/store/5300-matlock-rd-arlington-tx/""]","[""https://www.braums.com/store/5300-matlock-rd-arlington-tx/""]"
970,socials,,
970,emails,,
970,phones,"[""8177848041""]","[""8177848041""]"
970,brand,"{""names"":{}}","{""names"":{}}"
970,addresses,"[{""freeform"":""5300 Matlock Rd"",""locality"":""Arlington"",""region"":""TX"",""country"":""US"",""postcode"":""76018""}]","[{""freeform"":""5300 Matlock Rd"",""locality"":""Arlington"",""region"":""TX"",""country"":""US"",""postcode"":""76018""}]"
971,names,"{""primary"":""Hotel Eurostars Mediterranea Plaza""}","{""primary"":""Hotel Eurostars Mediterranea Plaza""}"
971,categories,"{""primary"":""resort"",""alternate"":[""hotel""]}","{""primary"":""hotel"",""alternate"":[""accommodation"",""travel""]}"
971,confidence,0.77,0.9962614185921548
971,websites,"[""http://www.eurostarshotels.com/eurostars-mediterranea-plaza.html?td=l10rl00&id_referer=BMB&utm_source=bing&utm_medium=bmb&utm_campaign=bingmb""]","[""http://www.eurostarshotels.com/eurostars-mediterranea-plaza.html?referer_code=lb0fb00yx&utm_source=facebook&utm_medium=business&utm_campaign=lb0fb00yx""]"
971,socials,,"[""https://www.facebook.com/204840816204981""]"
971,emails,,
971,phones,"[""965210188""]","[""+34965210188""]"
971,brand,"{""names"":{}}","{""names"":{""primary"":""Eurostarshotels""}}"
971,addresses,"[{""freeform"":""Plaza del Ayuntamiento, 6"",""locality"":""Alicante"",""region"":"""",""country"":""ES"",""postcode"":""03002""}]","[{""freeform"":""Plaça de l'Ajuntament, 6"",""locality"":""Alacant"",""postcode"":""03002"",""country"":""ES""}]"
972,names,"{""primary"":""F45 Training Pyrmont""}","{""primary"":""F45""}"
972,categories,"{""primary"":""gym"",""alternate"":[""active_life""]}","{""primary"":""gym"",""alternate"":[""active_life""]}"
972,confidence,0.77,0.77
972,websites,"[""""]","[""http://www.f45training.com/pyrmont""]"
972,socials,,
972,emails,,
972,phones,"[""0421375217""]","[""0450007477""]"
972,brand,"{""names"":{}}",
972,addresses,"[{""freeform"":""17 Pyrmont Bridge Road"",""locality"":""Pyrmont"",""region"":""New South Wales"",""country"":""AU"",""postcode"":""2009""}]","[{""freeform"":""55 Pyrmont Bridge Road"",""locality"":""Pyrmont"",""postcode"":""2009"",""region"":""New South Wales"",""country"":""AU""}]"
973,names,"{""primary"":""Prime Storage""}","{""primary"":""Prime Storage""}"
973,categories,"{""primary"":""self_storage_facility""}","{""primary"":""self_storage_facility""}"
973,confidence,0.77,0.77
973,websites,"[""https://primestorage.com/locations/sc/surfside-beach/SC17/""]","[""https://primestorage.com/locations/sc/surfside-beach/SC17/""]"
973,socials,,
973,emails,,
973,phones,"[""8438745034""]","[""8438745034""]"
973,brand,"{""names"":{}}",
973,addresses,"[{""freeform"":""610 US-17 BUS Business"",""locality"":""Surfside Beach"",""region"":""SC"",""country"":""US"",""postcode"":""29575""}]","[{""freeform"":""610 Highway 17 N"",""locality"":""Surfside Beach"",""postcode"":""29575"",""region"":""SC"",""country"":""US""}]"
974,names,"{""primary"":""Tidal Wave Auto Spa | Car Wash""}","{""primary"":""Tidal Wave Auto Spa | Car Wash""}"
974,categories,"{""primary"":""car_wash"",""alternate"":[""automotive""]}","{""primary"":""car_wash"",""alternate"":[""automotive""]}"
974,confidence,0.77,0.77
974,websites,"[""https://www.tidalwaveautospa.com/location/winchester-va/""]","[""https://www.tidalwaveautospa.com/location/winchester-va/""]"
974,socials,,
974,emails,,
974,phones,"[""7069380991""]","[""7069380991""]"
974,brand,"{""names"":{}}","{""names"":{}}"
974,addresses,"[{""freeform"":""120 Front Royal Pike"",""locality"":""Winchester"",""region"":""VA"",""country"":""US"",""postcode"":""22602""}]","[{""freeform"":""120 Front Royal Pike"",""locality"":""Winchester"",""region"":""VA"",""country"":""US"",""postcode"":""22602""}]"
975,names,"{""primary"":""South Beach Tanning Company""}","{""primary"":""South Beach Tanning Company""}"
975,categories,"{""primary"":""spray_tanning"",""alternate"":[""tanning_bed"",""tanning_salon"",""beauty_and_spa""]}","{""primary"":""tanning_salon"",""alternate"":[""beauty_salon""]}"
975,confidence,0.77,0.9962614185921548
975,websites,"[""http://www.southbeachtanningcompany.com/""]","[""https://southbeachtanningcompany.com/webster/""]"
975,socials,,"[""https://www.facebook.com/121766374565526""]"
975,emails,,
975,phones,"[""5856708267""]","[""+15856708267""]"
975,brand,"{""names"":{}}","{""names"":{""primary"":""South Beach Tanning Company""}}"
975,addresses,"[{""freeform"":""2186 Empire Blvd"",""locality"":""Webster"",""region"":""NY"",""country"":""US"",""postcode"":""14580""}]","[{""freeform"":""2186 Empire Blvd"",""locality"":""Webster"",""postcode"":""14580-2000"",""region"":""NY"",""country"":""US""}]"
976,names,"{""primary"":""Daimler Trucks Caboolture""}","{""primary"":""Daimler Trucks Caboolture""}"
976,categories,"{""primary"":""truck_dealer_for_businesses"",""alternate"":[""trucks_and_industrial_vehicles"",""business_storage_and_transportation"",""business_to_business""]}","{""primary"":""truck_dealer_for_businesses"",""alternate"":[""trucks_and_industrial_vehicles"",""business_storage_and_transportation"",""business_to_business""]}"
976,confidence,0.77,0.77
976,websites,"[""https://www.daimlertrucksbrisbane.com.au/""]","[""http://www.daimlertruckscaboolture.com.au/""]"
976,socials,,
976,emails,,
976,phones,"[""0754314200""]","[""0754314200""]"
976,brand,"{""names"":{}}","{""names"":{}}"
976,addresses,"[{""freeform"":""67 Lear Jet Drive"",""locality"":""Caboolture"",""region"":""Queensland"",""country"":""AU"",""postcode"":""4510""}]","[{""freeform"":""67 Lear Jet Drive"",""locality"":""Caboolture"",""region"":""Queensland"",""country"":""AU"",""postcode"":""4510""}]"
977,names,"{""primary"":""Evergreen Middle School""}","{""primary"":""Evergreen Middle School""}"
977,categories,"{""primary"":""middle_school"",""alternate"":[""school"",""education""]}","{""primary"":""middle_school"",""alternate"":[""high_school""]}"
977,confidence,0.77,0.9962614185921548
977,websites,"[""http://ems.lwsd.org/""]","[""http://www.lwsd.org""]"
977,socials,,"[""https://www.facebook.com/968229346680571""]"
977,emails,,
977,phones,"[""4259362320""]","[""+14259362320""]"
977,brand,"{""names"":{}}",
977,addresses,"[{""freeform"":""6900 208th Ave NE"",""locality"":""Redmond"",""region"":""WA"",""country"":""US"",""postcode"":""98053""}]","[{""freeform"":""6900 208th Ave NE"",""locality"":""Redmond"",""postcode"":""98053-4715"",""region"":""WA"",""country"":""US""}]"
978,names,"{""primary"":""Delta Management""}","{""primary"":""Delta Management, LLC""}"
978,categories,"{""primary"":""property_management""}","{""primary"":""property_management""}"
978,confidence,0.77,0.77
978,websites,"[""http://www.deltamgmtre.com/""]","[""http://www.deltamgmtre.com/""]"
978,socials,,
978,emails,,
978,phones,"[""2127534120""]","[""2127534120""]"
978,brand,"{""names"":{}}","{""names"":{}}"
978,addresses,"[{""freeform"":""805 3rd Ave Ste 1100"",""locality"":""New York"",""region"":""NY"",""country"":""US"",""postcode"":""10022""}]","[{""freeform"":""805 3rd Ave 1100"",""locality"":""New York"",""region"":""NY"",""country"":""US"",""postcode"":""10022""}]"
979,names,"{""primary"":""BP""}","{""primary"":""BP""}"
979,categories,"{""primary"":""gas_station"",""alternate"":[""automotive""]}","{""primary"":""gas_station"",""alternate"":[""automotive""]}"
979,confidence,0.77,0.77
979,websites,"[""https://www.bp.com/en_us/bp-us.html""]","[""http://www.bp.com/""]"
979,socials,,
979,emails,,
979,phones,"[""9206825001""]","[""9206825001""]"
979,brand,"{""names"":{}}","{""names"":{}}"
979,addresses,"[{""freeform"":""2705 S 10Th St"",""locality"":""Manitowoc"",""region"":""WI"",""country"":""US"",""postcode"":""54220""}]","[{""freeform"":""S 10th St 2705"",""locality"":""Manitowoc"",""region"":""WI"",""country"":""US"",""postcode"":""54220""}]"
980,names,"{""primary"":""Mail Boxes ETC.""}","{""primary"":""Mail Boxes Etc. UK""}"
980,categories,"{""primary"":""courier_and_delivery_services"",""alternate"":[""printing_services"",""shipping_center"",""post_office""]}","{""primary"":""professional_services"",""alternate"":[""freight_and_cargo_service""]}"
980,confidence,0.77,0.9895134099616858
980,websites,"[""https://www.mbe.co.uk/ealing?utm_source=Bing&utm_medium=BingOrganic&utm_campaign=BingEaling""]","[""https://www.mbe.co.uk/ealing""]"
980,socials,,"[""https://www.facebook.com/148836305744826""]"
980,emails,,
980,phones,"[""02081293492""]","[""+442081293492""]"
980,brand,"{""names"":{}}","{""names"":{""primary"":""Mail Boxes Etc.""}}"
980,addresses,"[{""freeform"":""4 Spring Bridge Road, Ealing"",""locality"":""London"",""region"":""Lnd"",""country"":""GB"",""postcode"":""W5 2AA""}]","[{""freeform"":""4 Spring Bridge Road"",""locality"":""London"",""postcode"":""W5 2AA"",""region"":""ENG"",""country"":""GB""}]"
981,names,"{""primary"":""Athleta""}","{""primary"":""Athleta""}"
981,categories,"{""primary"":""women's_clothing_store"",""alternate"":[""sports_wear"",""clothing_store"",""retail""]}","{""primary"":""women's_clothing_store"",""alternate"":[""sports_wear"",""clothing_store"",""retail""]}"
981,confidence,0.77,0.77
981,websites,"[""https://athleta.gap.com/stores/nc/asheville/athleta-1205.html""]","[""https://athleta.gap.com/stores/nc/asheville/athleta-1205.html""]"
981,socials,,
981,emails,,
981,phones,"[""8286500887""]","[""8286500887""]"
981,brand,"{""names"":{}}","{""names"":{}}"
981,addresses,"[{""freeform"":""19 Town Square Blvd Ste 150"",""locality"":""Asheville"",""region"":""NC"",""country"":""US"",""postcode"":""28803""}]","[{""freeform"":""19 Town Square Blvd Ste 150"",""locality"":""Asheville"",""region"":""NC"",""country"":""US"",""postcode"":""28803""}]"
982,names,"{""primary"":""Wells Fargo Bank""}","{""primary"":""Wells Fargo""}"
982,categories,"{""primary"":""bank_credit_union""}","{""primary"":""bank_credit_union""}"
982,confidence,0.77,0.77
982,websites,"[""https://www.wellsfargo.com/locator/bank/2301__KELL__BLVD_WICHITA__FALLS_TX_76308/?utm_campaign=Local_Listings&utm_source=Others&group=Community_Bank&loc=WF05690""]","[""""]"
982,socials,,
982,emails,,
982,phones,"[""9407678321""]","[""9407678321""]"
982,brand,"{""names"":{}}","{""names"":{}}"
982,addresses,"[{""freeform"":""2301 Kell Blvd"",""locality"":""Wichita Falls"",""region"":""TX"",""country"":""US"",""postcode"":""76308""}]","[{""freeform"":""2301 Kell Blvd"",""locality"":""Wichita Falls"",""region"":""TX"",""country"":""US"",""postcode"":""76308""}]"
983,names,"{""primary"":""Little Jewels Learning Center""}","{""primary"":""Little Jewels - Evergreen""}"
983,categories,"{""primary"":""preschool"",""alternate"":[""child_care_and_day_care"",""school"",""education""]}","{""primary"":""day_care_preschool"",""alternate"":[""home_service"",""preschool""]}"
983,confidence,0.77,0.9962614185921548
983,websites,"[""http://www.littlejewelslearningcenter.com/""]","[""https://littlejewelslearningcenter.com/""]"
983,socials,,"[""https://www.facebook.com/101039205093429""]"
983,emails,,
983,phones,"[""3098080006""]","[""+13098080006""]"
983,brand,"{""names"":{}}","{""names"":{""primary"":""Little Jewels""}}"
983,addresses,"[{""freeform"":""1730 Evergreen Blvd"",""locality"":""Normal"",""region"":""IL"",""country"":""US"",""postcode"":""61761""}]","[{""freeform"":""1730 Evergreen Blvd"",""locality"":""Normal"",""postcode"":""61761-7800"",""region"":""IL"",""country"":""US""}]"
984,names,"{""primary"":""Manpower""}","{""primary"":""MANPOWER""}"
984,categories,"{""primary"":""employment_agencies""}","{""primary"":""employment_agencies""}"
